Label	Id	FunctionName	obs_n	perm_mean_n	enrich(log2)	p_enrich	within_fdr_enrich	within_BHfdr_enrich	all_fdr_enrich	all_BHfdr_enrich	p_deplete	within_fdr_deplete	within_BHfdr_deplete	all_fdr_deplete	all_BHfdr_deplete	Genes
'0.05%'	hsa04925	['Aldosterone synthesis and secretion']	0	1.03531000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.34526655	0.59907042	0.99980000	0.23842987	0.99997000	None
'0.05%'	hsa04924	['Renin secretion']	0	0.72189000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.47792522	0.72953306	0.99980000	0.29910385	0.99997000	None
'0.05%'	hsa04740	['Olfactory transduction']	0	0.72169000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.47562524	0.72953306	0.99980000	0.29739458	0.99997000	None
'0.05%'	hsa04742	['Taste transduction']	0	0.54655000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.57196428	0.76904681	0.99980000	0.34793892	0.99997000	None
'0.05%'	hsa04744	['Phototransduction']	0	0.07425000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.92796072	0.97431332	0.99980000	0.41982046	0.99997000	None
'0.5%'	hsa00534	['Glycosaminoglycan biosynthesis - heparan sulfate / heparin']	0	2.56564000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.04044960	0.19621957	0.56085587	0.01429606	0.99997000	None
'0.05%'	hsa04911	['Insulin secretion']	0	0.96196000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.37240628	0.59907042	0.99980000	0.24222191	0.99997000	None
'0.05%'	hsa04912	['GnRH signaling pathway']	0	0.90137000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.39865601	0.59911933	0.99980000	0.26408392	0.99997000	None
'0.05%'	hsa04913	['Ovarian steroidogenesis']	0	0.34219000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.70780292	0.85925058	0.99980000	0.41689237	0.99997000	None
'0.5%'	hsa00533	['Glycosaminoglycan biosynthesis - keratan sulfate']	0	0.61992000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.50528495	0.95552579	0.99997000	0.31556864	0.99997000	None
'0.05%'	hsa04915	['Estrogen signaling pathway']	0	1.03616000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.34790652	0.59907042	0.99980000	0.23842987	0.99997000	None
'0.5%'	hsa00532	['Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate']	0	1.69173000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.14210858	0.39913576	0.87128866	0.08304765	0.99997000	None
'0.05%'	hsa04917	['Prolactin signaling pathway']	0	0.38033000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.68047320	0.84778378	0.99980000	0.40276852	0.99997000	None
'0.05%'	hsa04918	['Thyroid hormone synthesis']	0	0.73435000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.47284527	0.72863508	0.99980000	0.29484493	0.99997000	None
'0.5%'	hsa00524	['Neomycin, kanamycin and gentamicin biosynthesis']	0	0.23845000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.78266217	1.00000000	0.99997000	0.41982046	0.99997000	None
'0.5%'	hsa00515	['Mannose type O-glycan biosynthesis']	0	1.31773000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.20410796	0.56171821	0.99997000	0.13834994	0.99997000	None
'0.05%'	hsa04923	['Regulation of lipolysis in adipocytes']	0	0.53622000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.57497425	0.76904681	0.99980000	0.34828257	0.99997000	None
'0.05%'	hsa04726	['Serotonergic synapse']	0	1.11895000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.31685683	0.59907042	0.99980000	0.22447753	0.99997000	None
'0.05%'	hsa04713	['Circadian entrainment']	0	1.47055000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.21678783	0.57921200	0.99980000	0.14812319	0.99997000	None
'0.05%'	hsa00072	['Synthesis and degradation of ketone bodies']	0	0.05098000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.94988050	0.98120009	0.99980000	0.41982046	0.99997000	None
'0.05%'	hsa00982	['Drug metabolism - cytochrome P450']	0	0.11841000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.88840112	0.95431416	0.99980000	0.41982046	0.99997000	None
'0.1%'	hsa04115	['p53 signaling pathway']	0	0.47573000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.61872381	0.77927296	0.99985000	0.37574036	0.99997000	None
'0.5%'	hsa04974	['Protein digestion and absorption']	0	5.34472000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.00280997	0.02424889	0.11676994	0.00062963	0.35030983	None
'0.1%'	hsa04091	['Lectins']	0	0.59954000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.54839452	0.70714216	0.99985000	0.33713850	0.99997000	None
'0.1%'	hsa04080	['Neuroactive ligand-receptor interaction']	0	4.14109000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.01363986	0.08674500	0.99985000	0.00477373	0.85021816	None
'0.1%'	hsa04071	['Sphingolipid signaling pathway']	0	1.97037000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.13008870	0.37489222	0.99985000	0.06733476	0.99997000	None
'0.1%'	hsa04064	['NF-kappa B signaling pathway']	0	0.89289000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.40192598	0.63588524	0.99985000	0.26540636	0.99997000	None
'0.1%'	hsa04062	['Chemokine signaling pathway']	0	2.43928000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.07904921	0.25370700	0.99985000	0.03567641	0.99997000	None
'0.1%'	hsa04061	['Viral protein interaction with cytokine and cytokine receptor']	0	0.33412000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.71594284	0.86681757	0.99985000	0.41947507	0.99997000	None
'0.1%'	hsa04060	['Cytokine-cytokine receptor interaction']	0	1.44870000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.23224768	0.51026605	0.99985000	0.15231661	0.99997000	None
'0.1%'	hsa04054	['Pattern recognition receptors']	0	0.34484000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.70671293	0.85798390	0.99985000	0.41689237	0.99997000	None
'0.1%'	hsa04050	['Cytokine receptors']	0	0.79263000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.44947551	0.64461828	0.99985000	0.27730679	0.99997000	None
'0.1%'	hsa04030	['G protein-coupled receptors']	0	3.60953000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.02303977	0.08674500	0.99985000	0.00782270	0.99997000	None
'0.5%'	hsa04978	['Mineral absorption']	0	1.76815000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.15049850	0.41665452	0.89527581	0.08397073	0.99997000	None
'0.5%'	hsa05020	['Prion diseases']	0	1.94587000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.09796902	0.32084521	0.74967169	0.04570164	0.99997000	None
'0.1%'	hsa03430	['Mismatch repair']	0	0.19324000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.82225178	0.95106940	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa03410	['Base excision repair']	0	0.11846000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.88737113	0.97412862	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa03320	['PPAR signaling pathway']	0	0.60644000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.54141459	0.70488837	0.99985000	0.33108211	0.99997000	None
'0.1%'	hsa02042	['Bacterial toxins']	0	0.01480000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.98610014	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa02044	['Secretion system']	0	0.11895000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.88741113	0.97412862	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa02048	['Prokaryotic defense system']	0	0.01147000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.98855011	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa03010	['Ribosome']	0	0.24614000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.78165218	0.91300171	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa03011	['Ribosome']	0	0.39000000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.67746323	0.82804226	0.99985000	0.40274003	0.99997000	None
'0.5%'	hsa05310	['Asthma']	0	0.33907000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.71089289	1.00000000	0.99997000	0.41689237	0.99997000	None
'0.1%'	hsa04122	['Sulfur relay system']	0	0.01984000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.98034020	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa03018	['RNA degradation']	0	0.55886000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.56760432	0.72993233	0.99985000	0.34464388	0.99997000	None
'0.1%'	hsa03022	['Basal transcription factors']	0	0.29591000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.74170258	0.88157246	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa03030	['DNA replication']	0	0.19453000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.82165178	0.95106940	0.99985000	0.41982046	0.99997000	None
'0.5%'	hsa05150	['Staphylococcus aureus infection']	0	1.45395000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.22792772	0.57986753	0.99997000	0.15231661	0.99997000	None
'0.1%'	hsa03050	['Proteasome']	0	0.20319000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.81490185	0.94704530	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa03060	['Protein export']	0	0.30032000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.72438276	0.86681757	0.99985000	0.41947507	0.99997000	None
'0.1%'	hsa03310	['Nuclear receptors']	0	0.75266000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.46095539	0.64461828	0.99985000	0.29260028	0.99997000	None
'0.1%'	hsa03020	['RNA polymerase']	0	0.14454000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86450135	0.95507542	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa02010	['ABC transporters']	0	0.81708000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.43432566	0.64461828	0.99985000	0.27730679	0.99997000	None
'0.1%'	hsa04130	['SNARE interactions in vesicular transport']	0	0.27768000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.75342247	0.89591125	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa04140	['Autophagy - animal']	0	1.69823000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.17486825	0.44701962	0.99985000	0.11003290	0.99997000	None
'0.1%'	hsa04725	['Cholinergic synapse']	0	2.42679000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.08165918	0.25370700	0.99985000	0.03803553	0.99997000	None
'0.1%'	hsa04724	['Glutamatergic synapse']	0	3.34242000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.02990970	0.08674500	0.99985000	0.00916038	0.99997000	None
'0.5%'	hsa04744	['Phototransduction']	0	0.62674000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.52236478	0.98444322	0.99997000	0.31918149	0.99997000	None
'0.1%'	hsa04721	['Synaptic vesicle cycle']	0	1.20330000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.28689713	0.56639578	0.99985000	0.20510545	0.99997000	None
'0.1%'	hsa04713	['Circadian entrainment']	0	2.80135000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.05107949	0.14995875	0.99985000	0.01837009	0.99997000	None
'0.1%'	hsa04670	['Leukocyte transendothelial migration']	0	1.54792000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.19953800	0.44701962	0.99985000	0.13529538	0.99997000	None
'0.1%'	hsa04668	['TNF signaling pathway']	0	1.02668000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.35195648	0.59548676	0.99985000	0.23842987	0.99997000	None
'0.1%'	hsa04666	['Fc gamma R-mediated phagocytosis']	0	1.71847000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.16748833	0.43485455	0.99985000	0.10240667	0.99997000	None
'0.1%'	hsa04664	['Fc epsilon RI signaling pathway']	0	1.07395000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.33039670	0.56639578	0.99985000	0.22675887	0.99997000	None
'0.1%'	hsa04662	['B cell receptor signaling pathway']	0	1.03188000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.34670653	0.59548676	0.99985000	0.23842987	0.99997000	None
'0.5%'	hsa04911	['Insulin secretion']	0	7.20409000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.00017000	0.00222333	0.02119312	0.00001833	0.06357936	None
'0.1%'	hsa04659	['Th17 cell differentiation']	0	1.02054000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.35459645	0.59548676	0.99985000	0.23842987	0.99997000	None
'0.1%'	hsa04658	['Th1 and Th2 cell differentiation']	0	0.79216000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.44679553	0.64461828	0.99985000	0.27730679	0.99997000	None
'0.1%'	hsa04650	['Natural killer cell mediated cytotoxicity']	0	1.21375000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.28824712	0.56639578	0.99985000	0.20510545	0.99997000	None
'0.1%'	hsa04640	['Hematopoietic cell lineage']	0	0.57461000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.56172438	0.72993233	0.99985000	0.34303753	0.99997000	None
'0.1%'	hsa04630	['Jak-STAT signaling pathway']	0	1.13282000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.31517685	0.56639578	0.99985000	0.22447753	0.99997000	None
'0.1%'	hsa04625	['C-type lectin receptor signaling pathway']	0	1.00503000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.35635644	0.59548676	0.99985000	0.23842987	0.99997000	None
'0.5%'	hsa04964	['Proximal tubule bicarbonate reclamation']	0	0.64069000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.49674503	0.95552579	0.99997000	0.31552402	0.99997000	None
'0.5%'	hsa04962	['Vasopressin-regulated water reabsorption']	0	2.02088000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.10712893	0.32684580	0.75596640	0.04774633	0.99997000	None
'0.05%'	hsa05416	['Viral myocarditis']	0	0.37785000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.68080319	0.84778378	0.99980000	0.40276852	0.99997000	None
'0.5%'	hsa04950	['Maturity onset diabetes of the young']	0	0.40943000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.65546345	1.00000000	0.99997000	0.38856306	0.99997000	None
'0.1%'	hsa04217	['Necroptosis']	0	0.89808000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.40180598	0.63588524	0.99985000	0.26540636	0.99997000	None
'0.1%'	hsa04330	['Notch signaling pathway']	0	0.43457000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.64283357	0.80888858	0.99985000	0.38856306	0.99997000	None
'0.1%'	hsa04136	['Autophagy - other']	0	0.46216000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.62160378	0.78411072	0.99985000	0.37754825	0.99997000	None
'0.1%'	hsa04360	['Axon guidance']	0	4.35957000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.00975990	0.08640000	0.99985000	0.00375733	0.69773677	None
'0.1%'	hsa04380	['Osteoclast differentiation']	0	1.25143000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.27895721	0.56639578	0.99985000	0.19855620	0.99997000	None
'0.1%'	hsa04392	['Hippo signaling pathway - multiple species']	0	0.43822000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.64066359	0.80888858	0.99985000	0.38856306	0.99997000	None
'0.1%'	hsa04614	['Renin-angiotensin system']	0	0.20082000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.81690183	0.95015790	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa04620	['Toll-like receptor signaling pathway']	0	0.58087000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.55491445	0.72019835	0.99985000	0.34002922	0.99997000	None
'0.1%'	hsa04622	['RIG-I-like receptor signaling pathway']	0	0.36837000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.68927311	0.82899651	0.99985000	0.40970171	0.99997000	None
'0.1%'	hsa04623	['Cytosolic DNA-sensing pathway']	0	0.20772000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.81093189	0.94342504	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa04370	['VEGF signaling pathway']	0	0.84302000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.41797582	0.64461828	0.99985000	0.27169970	0.99997000	None
'0.1%'	hsa01523	['Antifolate resistance']	0	0.18304000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.82995170	0.95106940	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa01040	['Biosynthesis of unsaturated fatty acids']	0	0.30634000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.73241268	0.87035316	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00020	['Citrate cycle (TCA cycle)']	0	0.18518000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.82943171	0.95106940	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00535	['Proteoglycans']	0	1.27839000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.24746753	0.53782524	0.99985000	0.18324422	0.99997000	None
'0.1%'	hsa00534	['Glycosaminoglycan biosynthesis - heparan sulfate / heparin']	0	0.67250000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.49177508	0.66780793	0.99985000	0.31320365	0.99997000	None
'0.1%'	hsa00533	['Glycosaminoglycan biosynthesis - keratan sulfate']	0	0.14733000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86051139	0.95303842	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00532	['Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate']	0	0.41711000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.65003350	0.81891870	0.99985000	0.38856306	0.99997000	None
'0.1%'	hsa00072	['Synthesis and degradation of ketone bodies']	0	0.09884000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.90488095	0.98889825	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00524	['Neomycin, kanamycin and gentamicin biosynthesis']	0	0.05454000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.94722053	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00520	['Amino sugar and nucleotide sugar metabolism']	0	0.41199000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.65334347	0.82015179	0.99985000	0.38856306	0.99997000	None
'0.1%'	hsa00515	['Mannose type O-glycan biosynthesis']	0	0.33831000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.70239298	0.84266800	0.99985000	0.41638554	0.99997000	None
'0.1%'	hsa00514	['Other types of O-glycan biosynthesis']	0	1.14261000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.29323707	0.56639578	0.99985000	0.20510545	0.99997000	None
'0.1%'	hsa00513	['Various types of N-glycan biosynthesis']	0	0.65526000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.51172488	0.67486243	0.99985000	0.31918149	0.99997000	None
'0.1%'	hsa00512	['Mucin type O-glycan biosynthesis']	0	0.92219000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.36769632	0.59551934	0.99985000	0.24121083	0.99997000	None
'0.1%'	hsa00511	['Other glycan degradation']	0	0.11290000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.89235108	0.97787895	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00510	['N-Glycan biosynthesis']	0	0.68673000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.49674503	0.66836823	0.99985000	0.31552402	0.99997000	None
'0.1%'	hsa00500	['Starch and sucrose metabolism']	0	0.34311000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.70685293	0.85798390	0.99985000	0.41689237	0.99997000	None
'0.1%'	hsa00480	['Glutathione metabolism']	0	0.18551000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.83143169	0.95106940	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00471	['D-Glutamine and D-glutamate metabolism']	0	0.04803000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.95258047	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00450	['Selenocompound metabolism']	0	0.18033000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.83266167	0.95106940	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00260	['Glycine, serine and threonine metabolism']	0	0.19964000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.81775182	0.95106940	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00270	['Cysteine and methionine metabolism']	0	0.33978000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.70971290	0.86101304	0.99985000	0.41689237	0.99997000	None
'0.1%'	hsa00232	['Caffeine metabolism']	0	0.02252000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.97767022	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00290	['Valine, leucine and isoleucine biosynthesis']	0	0.04783000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.95245048	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00230	['Purine metabolism']	0	2.05109000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.11989880	0.34151687	0.99985000	0.06106748	0.99997000	None
'0.1%'	hsa00220	['Arginine biosynthesis']	0	0.13801000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86966130	0.95826735	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00062	['Fatty acid elongation']	0	0.24341000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.78173218	0.91606981	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00199	['Cytochrome P450']	0	0.30320000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.73835262	0.87845093	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00130	['Ubiquinone and other terpenoid-quinone biosynthesis']	0	0.04342000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.95738043	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00120	['Primary bile acid biosynthesis']	0	0.15294000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.85666143	0.95303842	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00400	['Phenylalanine, tyrosine and tryptophan biosynthesis']	0	0.03106000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.96925031	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00100	['Steroid biosynthesis']	0	0.10290000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.90159098	0.98889825	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00430	['Taurine and hypotaurine metabolism']	0	0.12672000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.87801122	0.96815903	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00440	['Phosphonate and phosphinate metabolism']	0	0.02938000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.97089029	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00140	['Steroid hormone biosynthesis']	0	0.23115000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.79124209	0.92464963	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00537	['Glycosylphosphatidylinositol (GPI)-anchored proteins']	0	1.09907000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.29730703	0.56639578	0.99985000	0.20599779	0.99997000	None
'0.1%'	hsa00563	['Glycosylphosphatidylinositol (GPI)-anchor biosynthesis']	0	0.14686000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86371136	0.95463840	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00565	['Ether lipid metabolism']	0	0.50834000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.59618404	0.76821239	0.99985000	0.36213205	0.99997000	None
'0.1%'	hsa00785	['Lipoic acid metabolism']	0	0.00780000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.99221008	1.00000000	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00052	['Galactose metabolism']	0	0.21621000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.80539195	0.94342504	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00830	['Retinol metabolism']	0	0.24477000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.78202218	0.91606981	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00860	['Porphyrin and chlorophyll metabolism']	0	0.14690000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86222138	0.95442985	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00900	['Terpenoid backbone biosynthesis']	0	0.14288000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86499135	0.95545346	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00910	['Nitrogen metabolism']	0	0.12680000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.88014120	0.96930681	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00780	['Biotin metabolism']	0	0.06984000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.93096069	0.99822743	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00920	['Sulfur metabolism']	0	0.07703000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.92514075	0.99359963	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00040	['Pentose and glucuronate interconversions']	0	0.12568000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.88039120	0.96930681	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00030	['Pentose phosphate pathway']	0	0.14606000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.86341137	0.95463840	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00983	['Drug metabolism - other enzymes']	0	0.53292000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.57546425	0.74106970	0.99985000	0.34828257	0.99997000	None
'0.1%'	hsa01003	['Glycosyltransferases']	0	3.65839000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.02100979	0.08674500	0.99985000	0.00782270	0.99997000	None
'0.1%'	hsa01004	['Lipid biosynthesis proteins']	0	0.83076000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.42972570	0.64461828	0.99985000	0.27730679	0.99997000	None
'0.1%'	hsa01006	['Prenyltransferases']	0	0.16857000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.84218158	0.95106940	0.99985000	0.41982046	0.99997000	None
'0.1%'	hsa00051	['Fructose and mannose metabolism']	0	0.30672000		1.00000000	1.00000000	1.00000000	0.42535423	1.00000000	0.72855271	0.86707391	0.99985000	0.41982046	0.99997000	None
