chr	start	end	gene
7	72991916	73030671	LIMK1
7	73044513	73085759	ELN
7	73250574	73255300	WBSCR28
7	73274296	73279819	WBSCR27
7	73281730	73286671	CLDN4
7	73342278	73343527	CLDN3
7	73373576	73376329	ABHD11
7	73392970	73413453	STX1A
7	73414775	73429118	WBSCR22
7	73441290	73444713	VPS37D
7	73488196	73519618	MLXIPL
7	73534907	73544636	TBL2
7	73555618	73577010	BCL7B
7	73591085	73672952	BAZ1B
7	73677576	73679351	FZD9
7	73757775	73788161	FKBP6
7	73788376	73803883	TRIM50
7	73938121	74202359	TYW1B
7	74375461	74990891	CALN1
7	75109793	75248604	SPDYE5
7	75606451	75810753	HIP1
7	75841349	75844042	CCL26
7	75883479	75885398	CCL24
7	75945009	75954972	RHBDD2
7	75981287	76052217	POR
7	76062001	76114083	STYXL1
7	76114165	76133050	MDH2
7	76269611	76355017	SRRM3
7	76370203	76371943	HSPB1
7	76394144	76426335	YWHAG
7	76456950	76477282	SSC4D
7	76495304	76513550	ZP3
7	76533173	76578433	DTX2
7	76583916	76588508	UPK3B
7	76683087	76700604	POMZP3
7	77631797	77803427	CCDC146
7	77702080	77708539	FGL2
7	77819019	77924717	GSAP
7	78041653	78147203	PTPN12
7	78203558	78293217	RSBN1L
7	78304611	78309305	TMEM60
7	78309667	78465074	PHTF2
7	78524715	79961145	MAGI2
7	80634535	80719761	GNAI1
7	80954494	81008073	GNAT3
7	81134179	81170036	CD36
7	81238178	81415557	SEMA3C
7	82202166	82270561	HGF
7	82453058	82944819	CACNA2D1
7	83255597	83668186	PCLO
7	83869252	84150736	SEMA3E
7	84464956	84700722	SEMA3A
7	85499609	85625647	SEMA3D
7	87157619	87376547	GRM3
7	87388497	87570890	KIAA1324L
7	87668837	87712761	DMTF1
7	87712591	87735992	TMEM243
7	87869038	87923215	CROT
7	87925473	87999152	ABCB4
7	88027102	88235166	ABCB1
7	88150740	88356650	RUNDC3B
7	88360721	88402931	SLC25A40
7	88402774	88434626	DBF4
7	88460566	88730151	ADAM22
7	88732383	88747345	SRI
7	88801688	88832124	STEAP4
7	89285465	89867013	ZNF804B
7	89319555	89321165	C7orf62
7	90689339	90699781	STEAP1
7	90748932	90767727	STEAP2
7	90780270	90846104	CFAP69
7	90887645	90931915	GTPBP10
7	90943618	90956251	CLDN12
7	91249146	91744768	CDK14
7	91798719	91803055	FZD1
7	92402983	92410728	MTERF1
7	92470603	92636976	AKAP9
7	92639875	92660750	CYP51A1
7	92671184	92691590	LRRD1
7	92725810	92772926	KRIT1
7	92773054	92927886	ANKIB1
7	92973936	92983621	GATAD1
7	93013488	93055251	PEX1
7	93055493	93064244	RBM48
7	93141624	93361040	CDK6
7	93626474	93645002	SAMD9
7	93657046	93675343	SAMD9L
7	93715555	93753396	HEPACAM2
7	93759269	93888015	VPS50
7	93960890	94032198	CALCR
7	94413600	94418512	TFPI2
7	94434120	94438781	GNGT1
7	94449328	94454153	GNG11
7	94525270	94537964	BET1
7	94923479	94960145	COL1A2
7	95038588	95085796	CASD1
7	95114019	95184948	SGCE
7	95185065	95198382	PEG10
7	95835202	95935009	PON1
7	95943499	95973860	PON2
7	96024583	96078645	ASB4
7	96121816	96134917	PDK4
7	96305908	96628218	DYNC1I1
7	96649683	96851118	SLC25A13
7	97010055	97031803	SHFM1
7	97530047	97535147	DLX6
7	97544509	97548951	DLX5
7	97640275	97706062	SDHAF3
7	98256770	98265276	TAC1
7	98391859	98412230	ASNS
7	98522383	98527774	OCM2
7	98647204	98746042	LMTK2
7	98752475	98753180	BHLHA15
7	98756952	98792674	TECPR1
7	98822157	98832853	BRI3
7	98831817	98943208	BAIAP2L1
7	99161018	99173639	NPTX2
7	99417898	99554120	TRRAP
7	99568371	99684517	SMURF1
7	99713975	99748812	KPNA7
7	99871408	99911573	ARPC1A
7	99919987	99940161	ARPC1B
7	99940059	99954058	PDAP1
7	99954355	99964988	BUD31
7	99964499	100011128	ATP5J2-PTCD1
7	99983873	100002306	CPSF4
7	100017902	100032298	ZNF789
7	100037961	100045309	ZNF394
7	100049924	100078850	ZKSCAN5
7	100091391	100097567	FAM200A
7	100103756	100119272	ZNF655
7	100165510	100178347	ZSCAN25
7	100194131	100226044	CYP3A5
7	100253942	100350274	CYP3A7
7	100372806	100400245	CYP3A4
7	100438033	100477470	CYP3A43
7	100486972	100487943	OR2AE1
7	100532504	100538585	GJC3
7	100574985	100584357	AZGP1
7	100626089	100648235	ZKSCAN1
7	100660311	100675489	ZSCAN21
7	100681749	100682816	ZNF3
7	100699594	100702832	COPS6
7	100703491	100712848	MCM7
7	100712552	100718255	AP4M1
7	100718147	100730101	TAF6
7	100730367	100736212	CNPY4
7	100737435	100739228	MBLAC1
7	100763590	100767319	C7orf43
7	100768689	100778376	GAL3ST4
7	100779252	100785366	GPC2
7	100786298	100825460	STAG3
7	100812848	100885630	GATS
7	100830660	100832902	PVRIG
7	100971596	100972823	PILRB
7	100986762	101013570	PILRA
7	101014355	101041879	ZCWPW1
7	101042832	101047328	MEPCE
7	101048489	101049671	PPP1R35
7	101069849	101077439	C7orf61
7	101079692	101092434	TSC22D4
7	101097113	101107985	NYAP1
7	101150567	101179506	AGFG2
7	101183495	101184910	SAP25
7	101185274	101197381	LRCH4
7	101197560	101212412	FBXO24
7	101213554	101219480	PCOLCE
7	101223665	101226551	MOSPD3
7	101231581	101252718	TFR2
7	101254298	101267675	ACTL6B
7	101285470	101290880	GNB2
7	101291220	101300979	GIGYF1
7	101317820	101319265	POP7
7	101332558	101335441	EPO
7	101412857	101437776	EPHB4
7	101462975	101477308	SLC12A9
7	101477625	101483736	TRIP6
7	101485368	101499035	SRRT
7	101499214	101499642	UFSP1
7	101501398	101506373	ACHE
7	101614686	101619482	MUC12
7	101695718	101697901	TRIM56
7	101735817	101746701	SERPINE1
7	101761797	101768633	AP1S1
7	101770353	101772200	VGF
7	101777873	101782278	NAT16
7	101803965	101809307	MOGAT3
7	101814282	101826013	PLOD3
7	101825987	101832465	ZNHIT1
7	101840390	101846325	CLDN15
7	101846524	101853354	FIS1
7	101923141	101930152	IFT22
7	102219390	102235025	MYL10
7	102422688	102855399	CUX1
7	102891820	102928421	SH2B2
7	103004900	103034224	PRKRIP1
7	103042319	103057465	ORAI2
7	103064970	103073655	ALKBH4
7	103073714	103081671	LRWD1
7	103091647	103126038	RASA4
7	103147236	103152570	UPK3BL
7	104220670	104280623	FAM185A
7	104286815	104550230	FBXL13
7	104386125	104419172	LRRC17
7	104550802	104575207	ARMC10
7	104575342	104626839	NAPEPLD
7	104794456	104809391	PMPCB
7	104809496	104841830	DNAJC2
7	104844480	104866291	PSMC2
7	104871129	104942711	SLC26A5
7	104970671	105492057	RELN
7	105628364	105706550	ORC5
7	105826699	106397800	LHFPL3
7	106504923	106603652	KMT2E
7	106605659	106883198	SRPK2
7	106952650	107018119	PUS7
7	107027589	107063291	RINT1
7	107061165	107077122	EFCAB10
7	107100054	107367175	ATXN7L1
7	107454085	107523505	CDHR3
7	107581140	107603267	SYPL1
7	107733916	107767453	NAMPT
7	108140732	108141439	CCDC71L
7	108349802	108389900	PIK3CG
7	108528753	108648718	PRKAR2B
7	108666757	108689397	HBP1
7	108690383	109050629	COG5
7	108955981	108961611	GPR22
7	109050105	109064661	DUS4L
7	109066398	109106425	BCAP29
7	109146940	109204244	SLC26A4
7	109232374	109250175	CBLL1
7	109254798	109292526	SLC26A3
7	109379306	109410394	DLD
7	109513896	109620358	LAMB4
7	109637628	109952425	NRCAM
7	109967570	110021707	PNPLA8
7	110057883	110065234	THAP5
7	110065409	110070511	DNAJB9
7	112162637	113007264	IMMP2L
7	112583021	112617538	LRRN3
7	113211787	113480604	DOCK4
7	113681944	113819120	ZNF277
7	113897810	113951816	IFRD1
7	113955610	113971549	LSMEM1
7	114262105	114274138	TMEM168
7	114331869	114342798	BMT2
7	114565112	114572471	GPR85
7	114603288	114605155	LINC00998
7	115352820	115395002	PPP1R3A
7	115889181	116166200	FOXP2
7	116403198	116500992	MDFIC
7	117419100	117514887	TFEC
7	117694941	117743218	TES
7	117990480	117999622	CAV2
7	118015792	118051927	CAV1
7	118165088	118290941	MET
7	118353797	118407807	CAPZA2
7	118441893	118716024	ST7
7	118762597	118809732	WNT2
7	118849636	118915833	ASZ1
7	118968220	119151300	CFTR
7	119193579	119359681	CTTNBP2
7	119679050	119687738	LSM8
7	119719534	119737312	ANKRD7
7	122318388	122389305	TSPAN12
7	122483876	122512138	ING3
7	122525304	122837839	CPED1
7	122869423	122881481	WNT16
7	122889180	122936666	FAM3C
7	123403798	123594211	PTPRZ1
7	123608445	123676446	AASS
7	123833750	123836848	FEZF1
7	123850902	124418678	CADPS2
7	124526573	124527448	TAS2R16
7	124645521	124730585	SLC13A1
7	124835170	124836147	BMI1
7	124981596	125064473	IQUB
7	125070876	125087754	NDUFA5
7	125126795	125155595	ASB15
7	125172915	125181326	LMOD2
7	125199013	125266783	WASL
7	125364838	125393546	HYAL4
7	125465862	125476020	SPAM1
7	125547235	125548371	TMEM229A
7	126263614	126283175	GPR37
7	126340579	126459993	POT1
7	128908796	128931141	ZNF800
7	129119353	129124322	GCC1
7	129127073	129130426	ARF5
7	129132355	129140479	FSCN3
7	129149542	129154478	PAX4
7	129190618	129627344	SND1
7	129563442	129565788	LRRC4
7	129775449	129789283	LEP
7	129845007	129878604	RBM28
7	129885536	129896353	PRRT4
7	129926253	129944147	IMPDH1
7	129990138	129992694	HILPDA
7	130011295	130036200	METTL2B
7	130152161	130163080	FAM71F2
7	130195254	130211452	FAM71F1
7	130219146	130253299	CALU
7	130252369	130255665	OPN1SW
7	130271871	130302459	CCDC136
7	130310727	130339576	FLNC
7	130419153	130430562	IRF5
7	130435354	130536054	TNPO3
7	130619712	130644615	TSPAN33
7	130663827	130688479	SMO
7	130699926	130907288	AHCYL2
7	130911477	130969468	STRIP2
7	131090801	131236108	NRF1
7	131313275	131434689	UBE2H
7	131500872	131535338	ZC3HC1
7	131554009	131619341	KLHDC10
7	131649113	131675935	TMEM209
7	131685965	131695667	SSMEM1
7	131752508	131775088	CPA2
7	131778428	131809496	CPA4
7	131830500	131854276	CPA5
7	131866092	131873777	CPA1
7	131882068	131926493	CEP41
7	131976840	131991048	MEST
7	131991001	132155523	COPG2
7	132155692	132173393	TSGA13
7	132217910	132218881	KLF14
7	132815010	132979332	MKLN1
7	132991727	133048062	PODXL
7	133620311	134070096	PLXNA4
7	134279027	134577314	CHCHD3
7	134746664	135553253	EXOC4
7	135610790	135747778	LRGUK
7	135776984	135800277	SLC35B4
7	135923833	135940543	AKR1B1
7	136008973	136022782	AKR1B10
7	136045979	136061165	AKR1B15
7	136128497	136161286	BPGM
7	136266458	136458518	CALD1
7	136474314	136623415	AGBL3
7	136635644	136653842	TMEM140
7	136653457	136656551	C7orf49
7	136671509	136699255	WDR91
7	136719694	136746224	STRA8
7	136849565	136997612	CNOT4
7	137045449	137139682	NUP205
7	137153540	137166204	C7orf73
7	137172296	137219325	SLC13A4
7	137220738	137240017	FAM180A
7	137415373	137465911	MTPN
7	138347836	138499677	CHRM2
7	138708950	138824986	PTN
7	138870040	139329694	DGKI
7	139357833	139484531	CREB3L2
7	139566270	139608039	AKR1D1
7	139951008	140078786	TRIM24
7	140087523	140173104	SVOPL
7	140200424	140290737	ATP6V0A4
7	140290493	140297723	TMEM213
7	140322318	140470772	KIAA1549
7	140517073	140526558	ZC3HAV1L
7	140534076	140599864	ZC3HAV1
7	140623820	140679582	TTC26
7	140711082	140787854	UBN2
7	140820876	140825195	FMC1
7	140839388	140903315	LUC7L2
7	140932235	140962570	KLRG2
7	141000724	141021797	CLEC2L
7	141038327	141253506	HIPK2
7	141253854	141495362	TBXAS1
7	141498792	141538616	PARP12
7	141559608	141655475	KDM7A
7	141813395	141874163	SLC37A3
7	141885118	141903333	RAB19
7	141928075	141954203	MKRN1
7	141991500	142075181	DENND2A
7	142146258	142168183	ADCK2
7	142169767	142179614	NDUFB2
7	142206655	142395272	BRAF
7	142476238	142485049	MRPS33
7	143018641	143120335	AGK
7	143123568	143168742	KIAA1147
7	143180918	143203747	WEE2
7	143210727	143222818	SSBP1
7	143236424	143237524	TAS2R3
7	143249594	143250587	TAS2R4
7	143261436	143262395	TAS2R5
7	143307161	143312317	PRSS37
7	143388087	143389179	OR9A4
7	143390576	143410135	CLEC5A
7	143435941	143436939	TAS2R38
7	143459009	143568258	MGAM
7	143719136	143725053	PRSS58
7	143807521	143810075	TRBV7-1
7	143961671	144348438	TRBV5-4
7	144030700	144348223	TRBV7-4
7	144274806	144278414	PRSS1
7	144316653	144320244	PRSS2
7	144408384	144416662	EPHB6
7	144416829	144431590	TRPV6
7	144453460	144479020	TRPV5
7	144484714	144486074	C7orf34
7	144486320	144507073	KEL
7	144597093	144598120	OR6V1
7	144681827	144689482	PIP
7	144732368	144733384	TAS2R39
7	144770942	144771974	TAS2R40
7	144812516	144818202	GSTK1
7	144834001	144837084	TMEM139
7	144837398	144854394	CASP2
7	144865028	144900924	CLCN1
7	144902234	144911425	FAM131B
7	144930180	144940049	ZYX
7	144940054	144957810	EPHA1
7	144992341	144993297	TAS2R60
7	145026899	145027822	TAS2R41
7	145168797	145193508	TCAF2
7	145210727	145261245	TCAF1
7	145294264	145295377	OR2F2
7	145319083	145320166	OR2F1
7	145462087	145463099	OR2A5
7	145485780	145486793	OR2A25
7	145507085	145508130	OR2A12
7	145521640	145522690	OR2A2
7	145541094	145542105	OR2A14
7	145587102	145588034	OR2A1
7	145624011	145649280	ARHGEF5
7	145665891	145678880	NOBOX
7	145721468	146104718	TPK1
7	149885738	149910962	C7orf33
7	149998121	150099824	CUL1
7	150106308	150181682	EZH2
7	150300721	150326928	PDIA4
7	150365005	150386109	ZNF786
7	150398155	150421380	ZNF425
7	150446183	150480093	ZNF398
7	150492529	150523704	ZNF282
7	150535662	150552366	ZNF212
7	150558924	150585194	ZNF783
7	150736128	150765689	ZNF777
7	150779131	150802848	ZNF746
7	150987672	151007192	KRBA1
7	151037445	151046331	ZNF467
7	151110850	151139488	ZNF862
7	151143127	151150762	ATP6V0E2
7	151487925	151502909	LRRC61
7	151503073	151506420	RARRES2
7	151533945	151539198	REPIN1
7	151544482	151563913	ZNF775
7	151616009	151642274	GIMAP8
7	151673486	151817091	GIMAP7
7	151725888	151732482	GIMAP4
7	151783920	151791145	GIMAP6
7	151844204	151852058	GIMAP2
7	151876075	151883778	GIMAP1
7	151896971	151903109	GIMAP1-GIMAP5
7	151951304	151960524	TMEM176B
7	151960741	151965107	TMEM176A
7	152012479	152020798	AOC1
7	152103592	152136936	KCNH2
7	152152316	152174325	NOS3
7	152175629	152184123	ATG9B
7	152188158	152205878	ABCB8
7	152208832	152212996	ASIC3
7	152214130	152218287	CDK5
7	152219892	152236862	SLC4A2
7	152236959	152241205	FASTK
7	152241427	152243874	TMUB1
7	152247061	152305084	AGAP3
7	152308415	152327705	GBX1
7	152335607	152347191	ASB10
7	152368072	152387218	ABCF2
7	152392485	152398808	CHPF2
7	152398963	152408975	SMARCD3
7	152500929	152537581	NUB1
7	152540260	152569802	WDR86
7	152589761	152599827	CRYGN
7	152715382	153037108	PRKAG2
7	153116248	153172913	GALNTL5
7	153247732	153275282	GALNT11
7	153288407	153606718	KMT2C
7	153808698	153835898	XRCC2
7	153922015	154017618	ACTR3B
7	155487207	156172310	DPP6
7	156226130	156285272	PAXIP1
7	156352415	156367790	HTR5A
7	156582965	156595444	INSIG1
7	156706161	156706700	BLACE
7	156810087	156814690	EN2
7	156853185	156885944	CNPY1
7	156994830	157131662	RBM33
7	157997348	158030653	RNF32
7	158034416	158245430	LMBR1
7	158300313	158323778	NOM1
7	158354799	158360618	MNX1
7	158488845	158620013	UBE3C
7	158773817	158889719	VIPR2
7	159377157	159395422	SAMD11
7	159395535	159410669	NOC2L
7	159411816	159417021	KLHL17
7	159417802	159426376	PLEKHN1
7	159426489	159433088	PERM1
7	159467138	159501802	AGRN
8	137027	143565	ZNF596
8	309457	374412	FBXO25
8	395953	451057	TDRP
8	575410	620418	ERICH1
8	1473691	1618709	DLGAP2
8	1679821	1698748	CLN8
8	1747656	1874310	ARHGEF10
8	1918717	1921059	KBTBD11
8	1962936	2070590	MYOM2
8	2826849	3237108	CSMD1
8	6393233	6633140	MCPH1
8	6488754	6551999	ANGPT2
8	6699857	6752652	AGPAT5
8	6803878	6829926	XKR5
8	6865350	6873308	DEFB1
8	6919082	7015029	DEFA1
8	7036781	7037649	DEFA7
8	7053576	7054996	DEFA5
8	7373423	7378417	ZNF705G
8	7433679	7435687	DEFB4A
8	7447796	7449164	DEFB103A
8	7469415	7482540	SPAG11B
8	7489169	7493934	DEFB104A
8	7501326	7505069	DEFB106A
8	7506351	7508278	DEFB105A
8	7514547	7518584	DEFB107A
8	7529558	7530572	PRR23D1
8	7795372	7798382	FAM90A26
8	7849592	7852841	ZNF705D
8	7867300	7875267	DEFB108B
8	7898322	7907624	DEFB130
8	8147041	8153238	MEIG1
8	8240093	8242434	DEFB134
8	8251822	8254087	DEFB135
8	8263572	8264234	DEFB136
8	8624277	8657867	LONRF1
8	8913021	8929554	KIAA1456
8	8993240	9421062	DLC1
8	9490514	9491958	C8orf48
8	10062425	11255380	SGCZ
8	11562781	11776945	TUSC3
8	12140063	12209273	MSR1
8	13066319	13075380	FGF20
8	13101396	13199087	MICU3
8	13233456	13301092	ZDHHC2
8	13325579	13376610	VPS37A
8	13378438	13491543	MTMR7
8	13632897	13667472	SLC7A2
8	13673355	13744037	PDGFRL
8	13744707	13857079	MTUS1
8	13967202	13998064	FGL1
8	14027719	14133449	PCM1
8	14159887	14187751	ASAH1
8	14315816	14329327	NAT1
8	14497515	14508179	NAT2
8	14639703	15131647	PSD3
8	15441291	15516899	SH2D4A
8	15526066	15723995	CSGALNACT1
8	16067819	16096066	LPL
8	16271327	16314651	SLC18A1
8	16328671	16353213	ATP6V1B2
8	16388249	16390649	LZTS1
8	17868719	17982474	GFRA2
8	18104230	18109492	DOK2
8	18115691	18200558	XPO7
8	18219136	18231184	NPM2
8	18237600	18243036	FGF17
8	18250864	18276473	DMTN
8	18283733	18298789	FAM160B2
8	18301280	18303827	NUDT18
8	18308794	18325935	HR
8	18333017	18336931	REEP4
8	18343455	18352172	LGI3
8	18357099	18359914	SFTPC
8	18361640	18409452	BMP1
8	18417380	18430532	PHYHIP
8	18443627	18449367	POLR3D
8	18474157	18555364	PIWIL2
8	18566748	18622361	SLC39A14
8	18641769	18744076	PPP3CC
8	18754666	18778437	SORBS3
8	18781694	18798624	PDLIM2
8	18803291	18819567	CCAR2
8	18819541	18868276	BIN3
8	18887727	18912588	EGR3
8	18915244	19132654	PEBP4
8	19193346	19226991	RHOBTB2
8	19226936	19276048	TNFRSF10B
8	19310562	19325118	TNFRSF10C
8	19343860	19423808	TNFRSF10D
8	19451439	19486459	TNFRSF10A
8	19508242	19525677	CHMP7
8	19550734	19558959	R3HCC1
8	19694955	19720719	ENTPD4
8	19791393	19835511	SLC25A37
8	19943001	19945404	NKX3-1
8	19963634	19967769	NKX2-6
8	20105745	20119095	STC1
8	20568177	20630341	ADAM28
8	20659634	20681297	ADAMDEC1
8	20716285	20785174	ADAM7
8	21189174	21194743	NEFM
8	21467795	21701440	DOCK5
8	21707602	21713417	GNRH1
8	21747722	21796309	CDCA2
8	22132728	22335272	EBF2
8	22586976	22666344	PPP2R2A
8	22676611	22700885	BNIP3L
8	22796648	22803589	PNMA2
8	22866273	22946756	DPYSL2
8	23039248	23158893	ADRA1A
8	23528607	23548138	STMN4
8	23577281	23603714	TRIM35
8	23617871	23752188	PTK2B
8	23755391	23774859	CHRNA2
8	23786650	23841250	EPHX2
8	23892861	23911235	CLU
8	23930302	23973602	SCARA3
8	24036619	24075962	CCDC25
8	24077859	24108535	ESCO2
8	24112940	24141437	PBK
8	24175987	24295653	SCARA5
8	24329922	24392108	NUGGC
8	24401729	24500937	ELP3
8	24640900	24666862	PNOC
8	24669110	24684705	ZNF395
8	24755025	24820297	FBXO16
8	24824690	24894187	FZD3
8	25036404	25088480	EXTL3
8	25103491	25229233	INTS9
8	25229446	25396586	HMBOX1
8	25411129	25611939	KIF13B
8	25699073	25713386	DUSP4
8	26448062	26468057	SARAF
8	26482109	26524183	LEPROTL1
8	26518347	26531314	MBOAT4
8	26542913	26570685	DCTN6
8	26775605	26939806	RBPMS
8	26970655	27051929	GTF2E2
8	27031531	27039695	SMIM18
8	27077664	27132380	GSR
8	27242838	27258928	TEX15
8	27445807	27446850	PURG
8	27448189	27592647	WRN
8	28980999	29197601	NRG1
8	29814159	29918524	FUT10
8	29930577	29947087	MAK16
8	29944537	29958932	TTI2
8	29994214	30013782	RNF122
8	30041838	30050530	DUSP26
8	31716183	32276426	UNC5D
8	33279864	33435547	KCNU1
8	34216927	34220019	ZNF703
8	34258601	34277137	ERLIN2
8	34285125	34304778	PROSC
8	34322804	34370520	ADGRA2
8	34370422	34376452	BRF2
8	34385481	34427512	RAB11FIP1
8	34492351	34496004	ADRB3
8	34571208	34596744	EIF4EBP1
8	34643555	34677448	ASH2L
8	34681745	34689063	STAR
8	34701618	34715815	LSM1
8	34715895	34752896	BAG4
8	34772679	34805532	DDHD2
8	34807216	34812020	PLPP5
8	34817844	34926134	WHSC1L1
8	34930309	34952989	LETM2
8	34955592	35013732	FGFR1
8	35056584	35074935	C8orf86
8	35336014	35401480	TACC1
8	35468581	35520760	PLEKHA2
8	35525164	35539193	HTRA4
8	35541543	35548355	TM2D2
8	35548847	35658586	ADAM9
8	35660864	35841635	ADAM32
8	36026173	36180674	ADAM18
8	36194466	36288587	ADAM2
8	36361674	36376497	IDO1
8	36383265	36463511	IDO2
8	36603610	36604876	C8orf4
8	36975688	37353426	ZMAT4
8	37729935	37777928	SFRP1
8	37962463	37981923	GOLGA7
8	38000190	38015807	GINS4
8	38073189	38095182	GPAT4
8	38127486	38273345	ANK1
8	38406212	38526227	KAT6A
8	38632665	38649254	AP3M2
8	38653436	38686799	PLAT
8	38751157	38812320	IKBKB
8	38819832	38854832	POLB
8	38857082	38860159	DKK4
8	38872994	38887045	VDAC3
8	38898171	39031300	SLC20A2
8	39031171	39042387	SMIM19
8	39192890	39233099	CHRNB3
8	39248754	39266200	CHRNA6
8	39336962	39343609	THAP1
8	39353600	39397889	RNF170
8	39398041	39591413	HOOK3
8	39606502	39627448	POMK
8	39645292	39705681	HGSNAT
8	44903260	45380114	SPIDR
8	45381508	45382317	CEBPD
8	45418897	45606901	PRKDC
8	45606921	45624848	MCM4
8	45688680	45708497	UBE2V2
8	46381790	46393987	EFCAB1
8	46575975	46578594	SNAI2
8	46726828	46729653	C8orf22
8	48073805	48468599	SNTG1
8	49004018	49497685	PXDNL
8	49505822	49588917	PCMTD1
8	49806629	50117803	ST18
8	50243993	50275039	FAM150A
8	50334346	50426279	RB1CC1
8	50653424	50654504	NPBWR1
8	50949843	50971519	OPRK1
8	51456858	51562429	ATP6V1H
8	51582647	51692196	RGS20
8	51700041	51757518	TCEA1
8	51811338	51812019	RPL9
8	51871561	51884794	MRPL15
8	52199423	52202396	SOX17
8	52304688	52533158	RP1
8	53113061	53284921	XKR4
8	53498342	53537675	TMEM68
8	53537497	53594116	TGS1
8	53648462	53785746	LYN
8	53841890	53846742	RPS20
8	53884999	53886039	MOS
8	53933765	53987126	PLAG1
8	53988679	53994695	CHCHD7
8	54078090	54098002	SDR16C5
8	54204923	54210689	PENK
8	54722700	54758614	IMPAD1
8	55738119	55892859	FAM110B
8	56152547	56192915	UBXN2B
8	56227705	56237690	CYP7A1
8	56287156	56314742	SDCBP
8	56315384	56391683	NSMAF
8	56540130	56849269	TOX
8	57922079	58014702	CA8
8	58248365	58350806	RAB2A
8	58409457	58600910	CHD7
8	59027548	59244927	CLVS1
8	59243852	59459039	ASPH
8	60061426	60804876	NKAIN3
8	60829777	60857588	GGH
8	60878209	60904778	TTPA
8	62412695	62613855	CYP7B1
8	63424462	63457055	ARMC1
8	63467863	63532717	MTFR1
8	63542250	63614526	PDE7A
8	63851975	63928991	DNAJC5B
8	63956398	64005681	TRIM55
8	64006579	64008814	CRH
8	64264997	64266328	RRS1
8	64329304	64357681	C8orf46
8	64401513	64453106	MYBL1
8	64469791	64507259	VCPIP1
8	64507594	64521351	C8orf44
8	64618647	64706235	SGK3
8	64715809	64766545	MCMDC2
8	64892891	64912349	COPS5
8	64914405	65046709	CSPP1
8	65048767	65193241	ARFGEF1
8	65273290	65604959	CPA6
8	65814472	66100634	PREX2
8	66198026	66681265	C8orf34
8	67352556	67523832	SULF1
8	67535277	67708536	SLCO5A1
8	67930906	67950705	PRDM14
8	67987853	68283717	NCOA2
8	68453995	68489103	TRAM1
8	68518776	68552446	LACTB2
8	68553055	68617473	XKR9
8	69099478	69266422	EYA1
8	69747514	69751201	MSC
8	69935663	69989846	TRPA1
8	70497331	70869016	KCNB2
8	70998022	71027885	SBSPON
8	71256344	71286176	RDH10
8	71759672	71840409	UBE2W
8	71946521	71950913	TMEM70
8	71960625	72000883	LY96
8	72212811	72299778	JPH1
8	72328745	72345465	GDAP1
8	72809667	72840156	PI15
8	72969140	73019197	CRISPLD1
8	73534701	73559020	HNF4G
8	74685324	74874273	ZFHX4
8	74996013	75013400	PEX2
8	76554775	76642034	PKIA
8	76705222	76760542	ZC2HC1A
8	76773700	76846971	IL7
8	77661469	77716998	STMN2
8	77815953	77819810	HEY1
8	77973771	78089808	MRPS28
8	78094429	78139808	TPD52
8	78550063	78583324	ZBTB10
8	78703362	78938870	ZNF704
8	79039243	79094864	PAG1
8	79343790	79348052	FABP5
8	79510442	79514494	PMP2
8	79525410	79528556	FABP9
8	79545967	79550707	FABP4
8	79592521	79598878	FABP12
8	79728939	79758638	IMPA1
8	79766325	79767644	SLC10A5
8	79774454	79798079	ZFAND1
8	79809231	79836273	CHMP4C
8	79877043	79920389	SNX16
8	80218913	80220307	HDAC1
8	82813504	83037913	RALYL
8	83233036	83275638	LRRCC1
8	83302308	83338920	E2F5
8	83338457	83344880	C8orf59
8	83370482	83407993	CA13
8	83455812	83469302	CA1
8	83567621	83577838	CA3
8	83592754	83610407	CA2
8	84154335	84175579	PSKH2
8	84205022	84261330	ATP6V0D2
8	84317393	84333521	SLC7A13
8	84474458	84571214	WWP1
8	84576089	84611066	RMDN1
8	84588590	84664374	CPNE3
8	84676804	84847379	CNGB3
8	85331426	85511315	CNBD1
8	86210374	86500888	MMP16
8	87948698	87982028	RIPK2
8	88094113	88119489	OSGIN2
8	88125119	88177214	NBN
8	88194329	88244900	DECR1
8	88251223	88275499	CALB1
8	88799800	88822517	TMEM64
8	88967314	89132626	NECAB1
8	89171496	89220403	TMEM55A
8	89249989	89267191	OTUD6B
8	89282752	89398613	LRRC69
8	89427006	89574513	SLC26A7
8	90124908	90242137	RUNX1T1
8	91060883	91141546	TRIQK
8	91902857	91912346	RBM12B
8	91926520	91990713	TMEM67
8	92092560	92101712	PDP1
8	92305912	92388781	CDH17
8	92429356	92442725	GEM
8	92554141	92660251	RAD54B
8	92673574	92739310	KIAA1429
8	92825889	92895943	ESRP1
8	92909151	92984258	DPY19L4
8	93016092	93073899	INTS8
8	93074224	93088708	CCNE2
8	93120843	93144537	TP53INP1
8	93219158	93254280	NDUFAF6
8	93331569	93354937	PLEKHF2
8	93440497	93464787	C8orf37
8	94362556	94379289	GDF6
8	94450334	94454701	UQCRB
8	94458496	94481000	MTERF3
8	94481348	94556662	PTDSS1
8	94717642	94835347	SDC2
8	94868841	95388482	CPQ
8	95522690	95523943	TSPYL5
8	95895314	95978079	MTDH
8	96029446	96106851	LAPTM4B
8	96122690	96292817	MATN2
8	96298822	96302707	RPL30
8	96321600	96350470	ERICH5
8	96359482	96374779	RIDA
